,Time,US dollar,Euro,Korean won
5905,2001-08-17,96.4,123.51,103.1
5906,2001-08-20,96.13,123.7,102.88
5907,2001-08-21,96.0,123.53,102.49
5908,2001-08-22,95.85,122.21,102.18
5909,2001-08-23,95.5,122.82,101.93
5910,2001-08-24,94.79,121.92,101.05
5911,2001-08-27,94.79,122.39,100.94
5912,2001-08-28,94.18,121.61,100.29
5913,2001-08-29,94.81,122.3,101.03
5914,2001-08-30,94.61,122.2,101.0
5915,2001-08-31,94.86,122.62,100.77
5916,2001-09-03,94.98,123.05,101.06
5917,2001-09-04,94.61,124.73,100.87
5918,2001-09-05,94.27,124.59,100.58
5919,2001-09-06,94.53,124.57,101.09
5920,2001-09-07,95.07,123.57,102.0
5921,2001-09-10,94.34,123.17,101.28
5922,2001-09-11,99.72,129.05,107.54
5923,2001-09-12,96.94,125.69,103.58
5924,2001-09-13,97.38,125.89,104.48
5925,2001-09-14,99.29,126.65,107.13
5926,2001-09-17,101.89,130.13,110.05
5927,2001-09-18,100.56,128.1,108.46
5928,2001-09-19,100.1,126.47,107.93
5929,2001-09-20,100.24,126.97,108.26
5930,2001-09-21,101.63,130.29,109.87
5931,2001-09-24,100.14,128.5,108.91
5932,2001-09-25,100.07,127.25,108.87
5933,2001-09-26,101.27,129.09,109.84
5934,2001-09-27,100.69,128.47,109.22
5935,2001-09-28,101.84,131.32,110.9
5936,2001-10-01,100.97,129.49,109.96
5937,2001-10-02,101.34,129.9,110.92
5938,2001-10-03,100.8,128.61,110.52
5939,2001-10-04,100.89,129.72,110.28
5940,2001-10-05,101.18,129.3,110.48
5941,2001-10-08,101.41,129.58,110.67
5942,2001-10-09,100.76,128.87,109.67
5943,2001-10-10,99.77,128.55,108.41
5944,2001-10-11,97.93,127.51,106.05
5945,2001-10-12,97.92,126.93,105.79
5946,2001-10-15,97.93,126.74,105.62
5947,2001-10-16,97.67,126.19,105.39
5948,2001-10-17,97.85,126.72,105.9
5949,2001-10-18,97.64,126.99,105.53
5950,2001-10-19,96.99,126.92,104.82
5951,2001-10-22,95.87,126.23,103.68
5952,2001-10-23,95.92,126.8,103.81
5953,2001-10-24,95.73,126.06,102.97
5954,2001-10-25,96.14,125.98,103.42
5955,2001-10-26,96.33,126.78,103.7
5956,2001-10-29,96.8,125.71,103.97
5957,2001-10-30,97.43,125.89,105.2
5958,2001-10-31,96.86,126.28,104.31
5959,2001-11-01,97.5,126.3,105.24
5960,2001-11-02,97.26,126.31,104.86
5961,2001-11-05,96.68,126.6,104.33
5962,2001-11-06,96.92,126.92,104.4
5963,2001-11-07,97.39,127.11,104.68
5964,2001-11-08,97.27,128.01,104.14
5965,2001-11-09,96.3,126.56,102.77
5966,2001-11-12,97.29,127.72,103.95
5967,2001-11-13,96.07,127.93,102.85
5968,2001-11-14,96.68,128.47,103.31
5969,2001-11-15,95.71,127.56,102.21
5970,2001-11-16,95.38,126.51,101.84
5971,2001-11-19,95.07,126.96,101.53
5972,2001-11-20,94.84,126.14,101.19
5973,2001-11-21,94.79,127.04,101.07
5974,2001-11-22,94.77,126.58,100.69
5975,2001-11-23,94.89,127.12,100.36
5976,2001-11-26,94.72,126.51,99.42
5977,2001-11-27,94.96,126.48,99.94
5978,2001-11-28,95.34,126.38,100.87
5979,2001-11-29,95.48,126.47,100.91
5980,2001-11-30,95.73,125.54,101.33
5981,2001-12-03,96.02,126.61,101.4
5982,2001-12-04,96.11,126.6,101.83
5983,2001-12-05,95.55,126.33,100.9
5984,2001-12-06,95.4,125.7,101.1
5985,2001-12-07,95.24,125.55,100.84
5986,2001-12-10,94.74,125.2,101.05
5987,2001-12-11,94.58,124.97,100.55
5988,2001-12-12,95.03,124.66,100.71
5989,2001-12-13,95.33,124.71,101.04
5990,2001-12-14,96.26,125.23,102.94
5991,2001-12-17,96.51,125.23,103.82
5992,2001-12-18,96.89,126.18,104.1
5993,2001-12-19,96.82,126.55,104.05
5994,2001-12-20,95.93,125.54,103.73
5995,2001-12-21,96.42,127.65,104.97
5996,2001-12-24,96.42,128.95,104.9
5997,2001-12-25,96.42,128.95,104.9
5998,2001-12-26,96.42,128.83,105.67
5999,2001-12-27,96.49,127.77,106.65
6000,2001-12-28,96.07,127.94,105.69
6001,2001-12-31,96.07,126.71,104.94
6002,2002-01-01,96.07,126.71,104.94
6003,2002-01-02,96.72,125.59,106.07
6004,2002-01-03,96.87,126.34,105.76
6005,2002-01-04,96.51,126.67,105.03
6006,2002-01-07,96.8,127.38,104.82
6007,2002-01-08,96.8,127.57,105.42
6008,2002-01-09,97.67,129.03,106.4
6009,2002-01-10,99.67,131.02,108.76
6010,2002-01-11,99.29,130.9,108.63
6011,2002-01-14,99.5,130.62,108.49
6012,2002-01-15,98.75,130.1,108.17
6013,2002-01-16,98.89,131.42,108.22
6014,2002-01-17,99.03,132.05,108.51
6015,2002-01-18,98.4,130.78,108.06
6016,2002-01-21,98.09,130.4,107.69
6017,2002-01-22,98.0,130.41,108.51
6018,2002-01-23,97.55,129.56,107.97
6019,2002-01-24,97.01,129.71,107.33
6020,2002-01-25,96.94,131.67,107.03
6021,2002-01-28,96.98,132.2,106.57
6022,2002-01-29,96.56,131.59,105.49
6023,2002-01-30,97.81,133.25,106.63
6024,2002-01-31,98.09,133.8,107.22
6025,2002-02-01,98.64,134.52,108.11
6026,2002-02-04,99.86,135.36,109.39
6027,2002-02-05,101.44,137.16,111.06
6028,2002-02-06,104.07,140.66,114.13
6029,2002-02-07,104.07,140.54,114.06
6030,2002-02-08,105.73,142.34,116.09
6031,2002-02-11,103.46,138.42,114.0
6032,2002-02-12,103.86,139.16,114.44
6033,2002-02-13,103.34,139.08,113.86
6034,2002-02-14,103.89,140.2,113.71
6035,2002-02-15,104.19,140.1,113.96
6036,2002-02-18,103.32,139.41,113.13
6037,2002-02-19,103.02,138.42,113.19
6038,2002-02-20,101.22,136.34,111.1
6039,2002-02-21,101.51,136.89,111.32
6040,2002-02-22,101.72,136.17,111.82
6041,2002-02-25,101.44,136.7,111.69
6042,2002-02-26,102.22,138.17,112.6
6043,2002-02-27,103.34,140.43,114.08
6044,2002-02-28,103.14,140.03,113.56
6045,2002-03-01,102.64,139.23,113.01
6046,2002-03-04,103.34,139.58,113.3
6047,2002-03-05,103.47,139.78,113.28
6048,2002-03-06,101.7,136.49,111.34
6049,2002-03-07,101.11,134.82,110.53
6050,2002-03-08,100.47,134.65,109.82
6051,2002-03-11,101.18,135.59,110.84
6052,2002-03-12,102.02,137.18,111.86
6053,2002-03-13,101.86,136.58,111.84
6054,2002-03-14,101.18,134.64,111.25
6055,2002-03-15,100.87,134.04,110.96
6056,2002-03-18,101.48,135.21,111.84
6057,2002-03-19,101.84,135.45,112.4
6058,2002-03-20,101.41,134.63,111.81
6059,2002-03-21,101.72,135.42,112.23
6060,2002-03-22,102.24,136.56,112.95
6061,2002-03-25,103.44,138.54,114.55
6062,2002-03-26,102.88,137.81,113.73
6063,2002-03-27,103.89,139.78,114.64
6064,2002-03-28,104.73,140.97,115.56
6065,2002-03-29,104.73,140.97,115.56
6066,2002-04-01,104.73,139.81,115.6
6067,2002-04-02,105.63,140.73,116.73
6068,2002-04-03,105.54,140.73,116.68
6069,2002-04-04,104.83,139.49,115.9
6070,2002-04-05,104.59,139.69,115.73
6071,2002-04-08,104.4,140.1,115.31
6072,2002-04-09,103.79,139.08,114.76
6073,2002-04-10,103.54,138.31,114.45
6074,2002-04-11,104.69,139.13,115.8
6075,2002-04-12,104.36,139.29,115.6
6076,2002-04-15,104.27,139.0,115.14
6077,2002-04-16,103.46,137.6,114.06
6078,2002-04-17,104.53,138.28,114.64
6079,2002-04-18,105.72,139.38,115.44
6080,2002-04-19,104.86,138.52,114.43
6081,2002-04-22,105.52,139.42,114.86
6082,2002-04-23,105.18,138.85,114.25
6083,2002-04-24,105.7,139.15,114.84
6084,2002-04-25,106.76,139.51,115.37
6085,2002-04-26,106.53,139.2,114.96
6086,2002-04-29,107.61,140.17,115.77
6087,2002-04-30,107.09,139.56,115.24
6088,2002-05-01,107.14,138.84,115.3
6089,2002-05-02,106.88,139.01,114.48
6090,2002-05-03,107.87,138.76,115.16
6091,2002-05-06,107.87,138.29,114.94
6092,2002-05-07,108.41,139.51,115.35
6093,2002-05-08,107.89,139.45,115.32
6094,2002-05-09,107.31,138.74,114.42
6095,2002-05-10,108.11,139.09,115.09
6096,2002-05-13,107.97,139.2,114.7
6097,2002-05-14,107.16,139.6,114.01
6098,2002-05-15,107.12,138.71,113.79
6099,2002-05-16,107.75,139.2,113.78
6100,2002-05-17,107.92,137.6,113.23
6101,2002-05-20,108.23,137.96,112.83
6102,2002-05-21,109.52,140.07,114.27
6103,2002-05-22,110.18,139.6,114.28
6104,2002-05-23,110.2,140.46,114.2
6105,2002-05-24,111.52,141.91,115.37
6106,2002-05-27,111.21,141.99,114.12
6107,2002-05-28,111.26,140.64,114.49
6108,2002-05-29,113.64,143.15,116.62
6109,2002-05-30,113.27,141.85,115.82
6110,2002-05-31,113.48,142.63,115.72
6111,2002-06-03,113.48,142.07,115.74
6112,2002-06-04,113.48,141.23,115.15
6113,2002-06-05,111.88,140.11,113.92
6114,2002-06-06,112.61,139.94,114.66
6115,2002-06-07,113.41,140.9,115.75
6116,2002-06-10,112.06,139.35,114.66
6117,2002-06-11,110.08,137.13,112.19
6118,2002-06-12,111.1,137.84,113.97
6119,2002-06-13,110.75,137.51,113.61
6120,2002-06-14,111.92,138.58,115.06
6121,2002-06-17,110.42,137.44,112.97
6122,2002-06-18,110.62,136.98,113.52
6123,2002-06-19,111.41,136.93,113.98
6124,2002-06-20,112.0,136.38,114.09
6125,2002-06-21,112.13,135.87,113.71
6126,2002-06-24,113.41,136.22,114.44
6127,2002-06-25,111.78,135.29,112.82
6128,2002-06-26,111.73,132.49,111.85
6129,2002-06-27,110.77,132.22,110.8
6130,2002-06-28,110.67,131.59,110.71
6131,2002-07-01,108.44,128.98,108.33
6132,2002-07-02,109.26,130.13,109.56
6133,2002-07-03,108.01,129.33,108.47
6134,2002-07-04,107.92,129.41,107.75
6135,2002-07-05,108.17,130.49,108.38
6136,2002-07-08,108.3,128.86,107.31
6137,2002-07-09,109.03,128.92,107.2
6138,2002-07-10,109.38,130.07,107.21
6139,2002-07-11,109.16,129.57,107.06
6140,2002-07-12,110.04,130.66,108.24
6141,2002-07-15,110.84,129.36,108.45
6142,2002-07-16,110.58,128.48,107.75
6143,2002-07-17,109.85,128.04,107.04
6144,2002-07-18,110.37,128.58,107.82
6145,2002-07-19,112.2,129.86,109.21
6146,2002-07-22,112.2,130.87,108.74
6147,2002-07-23,111.08,131.5,108.37
6148,2002-07-24,108.15,127.88,105.69
6149,2002-07-25,107.52,126.09,104.73
6150,2002-07-26,105.96,125.84,104.88
6151,2002-07-29,105.28,126.45,105.08
6152,2002-07-30,106.12,126.27,105.29
6153,2002-07-31,105.85,126.79,104.59
6154,2002-08-01,105.02,125.55,103.32
6155,2002-08-02,105.99,126.35,104.4
6156,2002-08-05,107.54,128.03,107.12
6157,2002-08-06,106.24,129.37,106.83
6158,2002-08-07,108.48,131.24,108.56
6159,2002-08-08,108.46,131.48,108.85
6160,2002-08-09,108.74,131.32,108.89
6161,2002-08-12,110.04,132.14,109.93
6162,2002-08-13,109.03,130.96,108.8
6163,2002-08-14,109.68,130.5,108.21
6164,2002-08-15,108.63,130.24,107.18
6165,2002-08-16,109.17,130.3,107.94
6166,2002-08-19,107.75,129.6,107.01
6167,2002-08-20,107.02,128.82,106.37
6168,2002-08-21,106.51,127.53,105.6
6169,2002-08-22,106.12,128.15,105.34
6170,2002-08-23,106.31,128.34,106.33
6171,2002-08-26,106.31,128.34,106.56
6172,2002-08-27,107.89,129.29,107.65
6173,2002-08-28,108.1,129.36,107.95
6174,2002-08-29,108.44,129.4,108.31
6175,2002-08-30,108.69,130.14,108.64
6176,2002-09-02,108.41,129.32,108.39
6177,2002-09-03,108.93,128.34,108.76
6178,2002-09-04,108.76,128.51,108.1
6179,2002-09-05,110.34,130.64,109.3
6180,2002-09-06,110.93,132.25,110.39
6181,2002-09-09,112.06,134.06,111.52
6182,2002-09-10,110.88,133.69,110.48
6183,2002-09-11,109.62,132.47,109.63
6184,2002-09-12,110.79,133.26,110.7
6185,2002-09-13,110.77,132.92,110.9
6186,2002-09-16,109.57,132.38,111.17
6187,2002-09-17,109.76,132.99,111.24
6188,2002-09-18,110.74,133.03,111.72
6189,2002-09-19,111.97,133.79,112.61
6190,2002-09-20,111.99,133.71,112.63
6191,2002-09-23,112.06,133.76,113.75
6192,2002-09-24,113.38,135.75,115.37
6193,2002-09-25,112.98,135.49,115.13
6194,2002-09-26,111.05,133.54,113.47
6195,2002-09-27,111.21,133.85,113.56
6196,2002-09-30,112.47,133.64,114.84
6197,2002-10-01,111.8,133.34,114.13
6198,2002-10-02,111.95,133.52,114.55
6199,2002-10-03,111.92,133.06,114.52
6200,2002-10-04,111.29,133.05,114.06
6201,2002-10-07,111.8,133.62,115.36
6202,2002-10-08,110.84,133.01,114.97
6203,2002-10-09,110.96,132.06,115.03
6204,2002-10-10,110.82,132.09,115.92
6205,2002-10-11,110.09,131.15,115.39
6206,2002-10-14,110.41,131.36,115.63
6207,2002-10-15,109.87,131.3,115.45
6208,2002-10-16,109.12,130.45,113.15
6209,2002-10-17,107.97,130.38,111.4
6210,2002-10-18,108.67,131.33,112.68
6211,2002-10-21,108.62,130.99,112.31
6212,2002-10-22,108.6,130.52,112.27
6213,2002-10-23,108.44,130.45,111.12
6214,2002-10-24,108.32,130.6,111.0
6215,2002-10-25,108.76,130.69,111.4
6216,2002-10-28,109.26,130.51,112.1
6217,2002-10-29,110.2,131.32,112.51
6218,2002-10-30,109.99,131.3,112.73
6219,2002-10-31,110.11,130.57,111.58
6220,2002-11-01,111.14,130.97,113.22
6221,2002-11-04,110.34,130.21,111.86
6222,2002-11-05,110.67,129.89,111.99
6223,2002-11-06,110.25,129.82,112.04
6224,2002-11-07,110.93,129.24,112.3
6225,2002-11-08,111.78,129.6,112.23
6226,2002-11-11,111.43,129.46,111.01
6227,2002-11-12,111.8,129.97,112.12
6228,2002-11-13,112.58,131.07,112.51
6229,2002-11-14,110.7,129.44,111.58
6230,2002-11-15,110.88,129.36,111.43
6231,2002-11-18,110.75,128.94,111.39
6232,2002-11-19,111.08,128.89,111.64
6233,2002-11-20,110.79,129.61,112.08
6234,2002-11-21,110.37,129.53,111.38
6235,2002-11-22,110.39,129.75,111.26
6236,2002-11-25,110.3,130.53,111.22
6237,2002-11-26,110.32,130.49,110.65
6238,2002-11-27,110.44,131.04,110.91
6239,2002-11-28,110.35,130.24,110.84
6240,2002-11-29,110.86,130.86,111.43
6241,2002-12-02,109.95,129.87,111.46
6242,2002-12-03,111.08,130.8,112.46
6243,2002-12-04,111.92,131.43,113.22
6244,2002-12-05,112.04,131.49,114.27
6245,2002-12-06,113.19,131.87,114.88
6246,2002-12-09,112.96,131.66,113.91
6247,2002-12-10,112.27,130.61,113.65
6248,2002-12-11,112.67,131.16,113.64
6249,2002-12-12,113.41,131.12,114.31
6250,2002-12-13,115.43,132.64,116.2
6251,2002-12-16,115.71,133.23,115.78
6252,2002-12-17,117.79,134.36,117.14
6253,2002-12-18,117.44,134.26,117.35
6254,2002-12-19,119.87,137.28,119.78
6255,2002-12-20,118.69,135.73,118.84
6256,2002-12-23,119.51,136.68,119.42
6257,2002-12-24,119.51,136.11,119.33
6258,2002-12-25,119.51,136.11,119.33
6259,2002-12-26,119.51,135.77,119.25
6260,2002-12-27,121.37,136.96,120.89
6261,2002-12-30,120.64,135.53,120.1
6262,2002-12-31,120.64,135.0,118.99
6263,2003-01-01,120.64,135.0,118.99
6264,2003-01-02,119.46,135.25,118.5
6265,2003-01-03,119.7,134.94,119.15
6266,2003-01-06,122.22,136.94,120.83
6267,2003-01-07,121.26,136.53,119.66
6268,2003-01-08,121.53,137.35,119.97
6269,2003-01-09,122.45,137.22,120.01
6270,2003-01-10,122.65,136.76,120.26
6271,2003-01-13,122.5,136.31,120.03
6272,2003-01-14,122.69,136.05,119.78
6273,2003-01-15,121.96,135.25,118.97
6274,2003-01-16,122.41,135.92,119.46
6275,2003-01-17,124.04,136.69,121.05
6276,2003-01-20,123.64,136.07,120.75
6277,2003-01-21,122.93,135.18,120.33
6278,2003-01-22,124.57,136.64,121.9
6279,2003-01-23,126.72,138.32,123.89
6280,2003-01-24,127.17,138.1,123.82
6281,2003-01-27,128.04,138.87,124.65
6282,2003-01-28,128.01,138.71,125.24
6283,2003-01-29,128.53,138.9,125.07
6284,2003-01-30,127.73,139.47,124.29
6285,2003-01-31,127.69,139.68,123.6
6286,2003-02-03,128.39,140.44,125.84
6287,2003-02-04,130.84,141.37,128.06
6288,2003-02-05,132.77,143.94,129.65
6289,2003-02-06,130.58,141.55,127.78
6290,2003-02-07,129.69,140.74,127.71
6291,2003-02-10,128.74,140.35,127.65
6292,2003-02-11,126.48,138.65,127.19
6293,2003-02-12,123.8,135.43,123.47
6294,2003-02-13,122.59,132.93,122.63
6295,2003-02-14,123.09,133.91,123.2
6296,2003-02-17,120.57,131.88,121.05
6297,2003-02-18,119.56,131.36,119.33
6298,2003-02-19,120.22,131.44,119.89
6299,2003-02-20,122.15,132.57,121.51
6300,2003-02-21,122.41,132.96,121.33
6301,2003-02-24,123.42,134.58,122.36
6302,2003-02-25,124.25,135.71,122.39
6303,2003-02-26,122.27,133.05,120.86
6304,2003-02-27,122.05,133.36,120.46
6305,2003-02-28,120.73,131.54,119.84
6306,2003-03-03,120.05,129.98,119.23
6307,2003-03-04,122.79,132.22,121.83
6308,2003-03-05,122.98,131.55,122.64
6309,2003-03-06,123.25,131.82,124.08
6310,2003-03-07,121.87,129.63,123.52
6311,2003-03-10,123.16,130.81,126.87
6312,2003-03-11,121.16,128.68,123.93
6313,2003-03-12,120.26,128.12,124.39
6314,2003-03-13,116.23,125.41,120.43
6315,2003-03-14,116.47,127.07,120.23
6316,2003-03-17,118.4,130.05,122.84
6317,2003-03-18,117.72,130.01,122.74
6318,2003-03-19,116.68,129.38,121.95
6319,2003-03-20,116.68,129.05,120.75
6320,2003-03-21,115.88,129.07,120.23
6321,2003-03-24,114.47,126.1,119.07
6322,2003-03-25,115.32,126.67,119.81
6323,2003-03-26,114.65,126.1,118.62
6324,2003-03-27,115.62,126.66,119.89
6325,2003-03-28,114.92,125.5,119.97
6326,2003-03-31,116.35,125.21,121.37
6327,2003-04-01,116.17,125.14,121.4
6328,2003-04-02,114.42,124.52,119.39
6329,2003-04-03,112.47,123.02,117.38
6330,2003-04-04,112.51,123.48,117.7
6331,2003-04-07,111.15,122.81,116.25
6332,2003-04-08,112.37,123.69,117.13
6333,2003-04-09,111.66,122.63,116.05
6334,2003-04-10,112.79,122.39,115.34
6335,2003-04-11,112.86,123.23,115.39
6336,2003-04-14,113.26,123.26,115.28
6337,2003-04-15,113.08,123.08,114.49
6338,2003-04-16,112.61,121.87,113.78
6339,2003-04-17,113.62,122.37,113.95
6340,2003-04-18,113.62,122.37,113.95
6341,2003-04-21,113.62,122.9,114.23
6342,2003-04-22,116.37,124.68,118.02
6343,2003-04-23,115.81,124.28,117.39
6344,2003-04-24,115.95,123.57,117.68
6345,2003-04-25,115.79,123.41,119.2
6346,2003-04-28,115.57,123.41,117.51
6347,2003-04-29,115.15,122.7,116.64
6348,2003-04-30,117.01,123.12,118.22
6349,2003-05-01,118.55,123.61,119.81
6350,2003-05-02,118.31,123.82,119.3
6351,2003-05-05,118.31,123.18,119.28
6352,2003-05-06,119.13,123.33,119.27
6353,2003-05-07,118.78,122.84,118.41
6354,2003-05-08,120.38,123.44,120.01
6355,2003-05-09,120.88,123.56,120.78
6356,2003-05-12,121.99,124.07,121.28
6357,2003-05-13,121.75,124.15,121.45
6358,2003-05-14,122.85,125.51,122.6
6359,2003-05-15,123.09,126.07,122.45
6360,2003-05-16,123.35,125.51,123.08
6361,2003-05-19,124.74,125.34,123.74
6362,2003-05-20,127.28,128.26,126.87
6363,2003-05-21,127.8,128.29,126.92
6364,2003-05-22,128.42,129.09,127.65
6365,2003-05-23,128.74,128.27,127.85
6366,2003-05-26,128.74,127.38,128.36
6367,2003-05-27,129.05,127.64,128.62
6368,2003-05-28,124.91,124.94,124.7
6369,2003-05-29,126.16,125.26,126.64
6370,2003-05-30,125.57,125.38,125.94
6371,2003-06-02,126.74,127.01,127.05
6372,2003-06-03,126.82,127.13,126.71
6373,2003-06-04,126.55,127.26,126.28
6374,2003-06-05,127.43,126.31,127.19
6375,2003-06-06,126.13,126.64,125.89
6376,2003-06-09,126.04,125.87,125.35
6377,2003-06-10,123.09,123.73,122.25
6378,2003-06-11,123.09,122.96,122.35
6379,2003-06-12,122.39,122.52,121.46
6380,2003-06-13,122.67,122.09,121.6
6381,2003-06-16,124.5,123.3,123.22
6382,2003-06-17,126.04,125.27,124.1
6383,2003-06-18,125.0,125.55,123.18
6384,2003-06-19,124.27,124.89,123.86
6385,2003-06-20,124.39,125.68,123.16
6386,2003-06-23,123.35,125.63,122.09
6387,2003-06-24,121.0,123.37,120.0
6388,2003-06-25,120.95,122.78,119.4
6389,2003-06-26,119.48,122.56,117.91
6390,2003-06-27,120.05,123.4,119.25
6391,2003-06-30,120.22,122.94,119.42
6392,2003-07-01,121.68,123.22,120.52
6393,2003-07-02,122.13,124.54,120.57
6394,2003-07-03,121.4,123.72,119.49
6395,2003-07-04,122.06,124.79,119.83
6396,2003-07-07,120.97,125.23,118.91
6397,2003-07-08,120.64,125.4,118.4
6398,2003-07-09,119.58,124.0,117.25
6399,2003-07-10,119.32,123.52,116.93
6400,2003-07-11,119.42,124.06,117.04
6401,2003-07-14,120.74,125.71,118.11
6402,2003-07-15,121.0,126.42,118.34
6403,2003-07-16,119.25,124.87,116.67
6404,2003-07-17,119.01,124.96,116.68
6405,2003-07-18,119.65,125.31,117.66
6406,2003-07-21,121.61,126.13,119.19
6407,2003-07-22,122.31,126.5,120.31
6408,2003-07-23,123.26,126.49,121.04
6409,2003-07-24,124.15,126.94,121.79
6410,2003-07-25,126.13,128.34,123.79
6411,2003-07-28,127.03,129.85,124.52
6412,2003-07-29,126.3,128.93,123.79
6413,2003-07-30,124.31,128.18,121.97
6414,2003-07-31,123.26,128.6,121.01
6415,2003-08-01,122.43,127.75,120.57
6416,2003-08-04,120.74,125.06,118.6
6417,2003-08-05,121.06,125.28,119.57
6418,2003-08-06,122.31,126.26,120.58
6419,2003-08-07,122.17,125.77,120.39
6420,2003-08-08,122.98,127.53,120.79
6421,2003-08-11,124.79,129.39,122.4
6422,2003-08-12,125.12,130.07,122.62
6423,2003-08-13,124.62,129.51,122.26
6424,2003-08-14,126.34,131.73,123.71
6425,2003-08-15,126.65,132.15,124.02
6426,2003-08-18,125.17,131.71,122.68
6427,2003-08-19,125.23,132.62,122.79
6428,2003-08-20,126.37,133.43,123.54
6429,2003-08-21,126.23,135.21,123.08
6430,2003-08-22,124.65,134.8,121.25
6431,2003-08-25,124.65,134.28,121.34
6432,2003-08-26,125.26,135.17,121.82
6433,2003-08-27,129.0,139.04,126.36
6434,2003-08-28,128.49,138.34,125.93
6435,2003-08-29,130.51,139.59,127.88
6436,2003-09-01,130.73,139.91,127.79
6437,2003-09-02,129.85,140.34,127.15
6438,2003-09-03,128.56,139.45,125.54
6439,2003-09-04,128.82,138.8,125.66
6440,2003-09-05,130.58,139.02,127.21
6441,2003-09-08,130.18,137.72,126.82
6442,2003-09-09,132.82,139.45,129.25
6443,2003-09-10,132.04,138.31,128.49
6444,2003-09-11,130.75,137.26,127.24
6445,2003-09-12,131.43,136.57,127.9
6446,2003-09-15,129.78,134.91,126.57
6447,2003-09-16,130.16,136.59,126.64
6448,2003-09-17,130.04,135.89,126.63
6449,2003-09-18,131.45,137.06,127.89
6450,2003-09-19,131.95,136.54,128.15
6451,2003-09-22,133.95,137.04,128.27
6452,2003-09-23,133.63,136.65,127.86
6453,2003-09-24,133.77,136.96,127.98
6454,2003-09-25,135.75,138.38,130.0
6455,2003-09-26,132.97,136.1,127.22
6456,2003-09-29,132.71,135.09,126.98
6457,2003-09-30,134.82,135.94,128.95
6458,2003-10-01,133.25,133.58,127.63
6459,2003-10-02,132.8,133.41,126.84
6460,2003-10-03,133.51,134.83,127.41
6461,2003-10-06,129.01,129.89,123.54
6462,2003-10-07,130.68,130.38,125.09
6463,2003-10-08,130.39,129.64,124.68
6464,2003-10-09,128.77,128.85,123.0
6465,2003-10-10,129.36,128.69,123.41
6466,2003-10-13,128.65,129.38,122.71
6467,2003-10-14,129.93,130.43,126.01
6468,2003-10-15,129.78,130.96,126.32
6469,2003-10-16,129.74,130.29,126.74
6470,2003-10-17,128.74,129.94,125.52
6471,2003-10-20,129.88,130.76,126.81
6472,2003-10-21,131.41,132.06,129.16
6473,2003-10-22,133.69,133.18,131.35
6474,2003-10-23,133.6,133.09,131.58
6475,2003-10-24,134.9,133.98,133.0
6476,2003-10-27,134.12,133.77,131.89
6477,2003-10-28,133.56,134.2,131.68
6478,2003-10-29,133.91,134.5,131.35
6479,2003-10-30,134.29,134.94,131.39
6480,2003-10-31,134.21,135.57,132.09
6481,2003-11-03,133.17,136.31,131.28
6482,2003-11-04,131.31,134.07,129.45
6483,2003-11-05,131.6,134.55,129.41
6484,2003-11-06,132.12,135.71,129.76
6485,2003-11-07,131.67,134.76,129.11
6486,2003-11-10,133.25,136.0,130.15
6487,2003-11-11,134.75,137.31,131.95
6488,2003-11-12,135.41,136.66,132.07
6489,2003-11-13,137.39,137.82,133.73
6490,2003-11-14,137.84,137.53,134.26
6491,2003-11-17,136.8,136.27,134.52
6492,2003-11-18,136.87,135.13,134.36
6493,2003-11-19,137.3,135.22,134.36
6494,2003-11-20,137.0,135.0,135.77
6495,2003-11-21,137.42,135.25,136.62
6496,2003-11-24,136.17,135.81,136.19
6497,2003-11-25,136.12,135.53,136.16
6498,2003-11-26,137.6,135.52,137.6
6499,2003-11-27,137.4,135.61,137.47
6500,2003-11-28,138.41,135.59,138.36
6501,2003-12-01,139.07,136.52,138.73
6502,2003-12-02,139.45,135.5,138.63
6503,2003-12-03,139.61,135.41,138.8
6504,2003-12-04,139.77,136.08,138.4
6505,2003-12-05,139.82,135.24,138.6
6506,2003-12-08,141.12,135.64,139.24
6507,2003-12-09,141.68,136.34,139.68
6508,2003-12-10,142.46,136.69,140.48
6509,2003-12-11,140.41,135.77,138.69
6510,2003-12-12,141.45,135.47,139.4
6511,2003-12-15,141.59,135.26,139.24
6512,2003-12-16,141.77,134.99,140.47
6513,2003-12-17,141.85,134.54,140.22
6514,2003-12-18,141.59,134.38,139.94
6515,2003-12-19,142.37,135.34,140.97
6516,2003-12-22,142.62,134.83,141.67
6517,2003-12-23,142.2,134.45,141.37
6518,2003-12-24,142.2,134.08,141.84
6519,2003-12-25,142.2,134.08,141.84
6520,2003-12-26,142.2,134.13,141.89
6521,2003-12-29,143.15,134.66,142.61
6522,2003-12-30,144.63,135.54,144.01
6523,2003-12-31,144.63,134.65,143.31
6524,2004-01-01,144.63,134.65,143.31
6525,2004-01-02,144.28,134.61,143.39
6526,2004-01-05,146.14,135.43,144.87
6527,2004-01-06,147.46,135.84,145.56
6528,2004-01-07,146.54,135.57,144.59
